"Date","Persian_Date","Open","Low","High","Close"
"27/07/2016","1395/05/06","35,370","35,180","35,370","35,180"
"28/07/2016","1395/05/07","35,380","35,120","35,440","35,440"
"31/07/2016","1395/05/10","35,410","35,300","35,410","35,380"
"02/08/2016","1394/11/19","35,360","33,800","35,600","33,800"
"03/08/2016","1394/12/18","34,250","34,050","34,250","34,080"
"04/08/2016","1395/01/20","34,650","34,650","34,650","34,650"
"05/08/2016","1395/02/19","34,450","34,420","34,510","34,460"
"06/08/2016","1395/03/19","34,560","34,520","34,590","34,580"
"08/08/2016","1395/05/18","35,390","35,350","35,420","35,400"
"09/08/2016","1395/06/18","35,610","35,450","35,610","35,570"
"10/08/2016","1395/07/17","35,800","35,400","35,870","35,850"
"11/08/2016","1395/08/18","35,750","35,750","36,460","36,400"
"12/08/2016","1395/09/18","38,990","38,840","38,990","38,990"
"13/08/2016","1395/05/23","35,350","35,350","35,540","35,520"
"14/08/2016","1395/05/24","35,350","35,310","35,490","35,310"
"15/08/2016","1395/05/25","35,640","35,290","35,640","35,430"
"16/08/2016","1395/05/26","35,210","35,210","35,490","35,430"
"17/08/2016","1395/05/27","35,320","35,280","35,510","35,420"
"18/08/2016","1395/05/28","35,440","35,340","35,530","35,450"
"20/08/2016","1395/05/30","35,520","35,120","35,540","35,120"
"21/08/2016","1395/05/31","35,370","35,270","35,510","35,270"
"22/08/2016","1395/06/01","35,390","35,350","35,510","35,470"
"23/08/2016","1395/06/02","35,570","35,380","35,570","35,420"
"24/08/2016","1395/06/03","35,680","35,400","35,680","35,430"
"25/08/2016","1395/06/04","35,430","35,300","35,480","35,300"
"27/08/2016","1395/06/06","35,390","35,390","35,600","35,560"
"28/08/2016","1395/06/07","35,700","35,480","35,700","35,500"
"29/08/2016","1395/06/08","35,580","35,450","35,580","35,550"
"30/08/2016","1395/06/09","35,510","35,490","35,640","35,550"
"31/08/2016","1395/06/10","35,480","35,480","35,640","35,550"
"01/09/2016","1394/10/19","34,250","33,990","36,280","33,990"
"02/09/2016","1394/11/20","34,210","33,800","35,440","33,800"
"03/09/2016","1394/12/19","34,120","34,090","34,270","34,240"
"04/09/2016","1395/01/21","34,670","34,670","34,690","34,690"
"05/09/2016","1395/02/20","34,450","34,390","34,450","34,450"
"06/09/2016","1395/03/20","34,590","34,590","34,600","34,600"
"07/09/2016","1395/04/19","34,900","34,760","34,900","34,830"
"08/09/2016","1395/05/19","35,380","35,280","35,450","35,450"
"10/09/2016","1395/07/18","35,810","35,790","35,820","35,810"
"11/09/2016","1395/08/19","36,310","36,310","36,520","36,480"
"13/09/2016","1395/06/23","35,500","35,470","35,610","35,610"
"14/09/2016","1395/06/24","35,510","35,480","35,630","35,630"
"15/09/2016","1395/06/25","35,550","35,490","35,720","35,720"
"17/09/2016","1395/06/27","35,540","35,400","35,630","35,620"
"18/09/2016","1395/06/28","35,740","35,490","35,740","35,600"
"19/09/2016","1395/06/29","35,710","35,520","35,710","35,520"
"21/09/2016","1395/06/31","35,600","35,590","35,650","35,600"
"22/09/2016","1395/07/01","35,760","35,520","35,760","35,540"
"24/09/2016","1395/07/03","35,670","35,610","35,670","35,630"
"25/09/2016","1395/07/04","35,720","35,650","35,740","35,680"
"26/09/2016","1395/07/05","35,700","35,640","35,760","35,700"
"27/09/2016","1395/07/06","35,800","35,670","35,800","35,730"
"28/09/2016","1395/07/07","35,750","35,610","35,760","35,610"
"29/09/2016","1395/07/08","35,800","35,740","35,810","35,800"
"01/10/2016","1394/10/20","34,310","33,950","37,210","33,950"
"02/10/2016","1394/11/21","34,100","33,800","35,000","33,800"
"03/10/2016","1394/12/20","34,450","34,370","34,460","34,370"
"04/10/2016","1395/01/22","34,760","34,720","34,800","34,720"
"05/10/2016","1395/02/21","34,510","34,500","34,540","34,500"
"07/10/2016","1395/04/20","34,810","34,750","35,030","34,970"
"08/10/2016","1395/05/20","35,430","35,310","35,490","35,350"
"09/10/2016","1395/06/20","35,530","35,450","35,560","35,450"
"10/10/2016","1395/07/19","35,900","35,810","35,900","35,850"
"11/10/2016","1395/08/20","36,590","36,390","36,590","36,570"
"12/10/2016","1395/09/20","39,130","38,900","39,130","38,990"
"13/10/2016","1395/07/22","35,950","35,800","35,950","35,850"
"15/10/2016","1395/07/24","35,890","35,880","35,970","35,880"
"16/10/2016","1395/07/25","35,970","35,880","35,980","35,880"
"17/10/2016","1395/07/26","35,950","35,440","35,950","35,850"
"18/10/2016","1395/07/27","35,950","35,800","35,950","35,830"
"19/10/2016","1395/07/28","35,900","35,820","35,900","35,850"
"20/10/2016","1395/07/29","35,910","35,780","35,920","35,850"
"22/10/2016","1395/08/01","35,850","35,850","35,880","35,880"
"23/10/2016","1395/08/02","35,920","35,790","35,920","35,910"
"24/10/2016","1395/08/03","35,870","35,870","35,950","35,950"
"25/10/2016","1395/08/04","35,950","35,680","35,980","35,680"
"26/10/2016","1395/08/05","35,920","35,770","36,080","36,050"
"27/10/2016","1395/08/06","35,800","35,800","36,180","36,180"
"29/10/2016","1395/08/08","36,120","36,010","36,150","36,080"
"30/10/2016","1395/08/09","36,190","35,830","36,190","36,110"
"31/10/2016","1395/08/10","36,190","36,110","36,210","36,190"
"01/11/2016","1394/10/21","34,250","33,890","36,990","33,890"
"04/11/2016","1395/01/23","34,750","34,700","34,750","34,700"
"05/11/2016","1395/02/22","34,510","34,490","34,580","34,490"
"06/11/2016","1395/03/22","34,620","34,610","34,660","34,610"
"07/11/2016","1395/04/21","35,070","34,940","35,070","35,010"
"08/11/2016","1395/05/21","35,540","35,340","35,580","35,380"
"09/11/2016","1395/06/21","35,520","35,420","35,550","35,500"
"12/11/2016","1395/09/21","39,100","38,850","39,100","38,910"
"13/11/2016","1395/08/23","36,440","36,440","36,590","36,550"
"14/11/2016","1395/08/24","36,650","36,500","36,690","36,680"
"15/11/2016","1395/08/25","36,670","36,660","36,700","36,680"
"16/11/2016","1395/08/26","36,660","36,660","36,750","36,740"
"17/11/2016","1395/08/27","36,800","36,710","36,920","36,850"
"19/11/2016","1395/08/29","36,900","36,420","36,900","36,810"
"21/11/2016","1395/09/01","36,720","36,320","36,760","36,730"
"22/11/2016","1395/09/02","36,840","36,680","36,840","36,770"
"23/11/2016","1395/09/03","36,880","36,800","37,110","37,030"
"24/11/2016","1395/09/04","37,050","37,050","37,240","37,180"
"26/11/2016","1395/09/06","37,040","36,990","37,490","37,460"
"27/11/2016","1395/09/07","37,180","37,180","37,940","37,910"
"29/11/2016","1395/09/09","38,050","37,920","38,740","38,710"
"01/12/2016","1394/10/22","34,180","33,880","36,490","33,880"
"03/12/2016","1394/12/22","34,290","34,270","34,290","34,270"
"04/12/2016","1395/01/24","34,820","34,690","34,820","34,690"
"05/12/2016","1395/02/23","34,500","34,430","34,500","34,430"
"06/12/2016","1395/03/23","34,590","34,580","34,600","34,600"
"07/12/2016","1395/04/22","35,290","35,070","35,290","35,120"
"08/12/2016","1395/05/22","35,280","35,280","35,280","35,280"
"11/12/2016","1395/08/22","36,560","36,480","36,680","36,480"
"12/12/2016","1395/09/22","39,000","38,680","39,000","38,680"
"13/12/2016","1395/09/23","38,750","38,750","38,990","38,970"
"14/12/2016","1395/09/24","39,160","39,110","39,200","39,140"
"15/12/2016","1395/09/25","39,200","39,190","39,280","39,280"
"18/12/2016","1395/09/28","39,100","39,100","39,310","39,280"
"19/12/2016","1395/09/29","39,300","39,110","39,300","39,170"
"20/12/2016","1395/09/30","39,220","39,160","39,320","39,180"
"21/12/2016","1395/10/01","39,370","39,370","39,780","39,780"
"22/12/2016","1395/10/02","39,790","39,780","39,910","39,850"
"24/12/2016","1395/10/04","39,830","39,770","39,880","39,880"
"25/12/2016","1395/10/05","40,030","39,750","40,680","40,660"
"26/12/2016","1395/10/06","40,530","40,220","40,890","40,720"
"27/12/2016","1395/10/07","40,830","40,830","41,210","41,210"
"28/12/2016","1395/10/08","40,570","40,570","41,230","40,750"
"29/12/2016","1395/10/09","40,770","40,190","40,770","40,290"
"31/12/2016","1395/10/11","40,200","39,480","40,260","39,480"
"01/01/2017","1395/10/12","39,260","38,270","39,260","38,350"
"02/01/2017","1395/11/13","38,260","38,200","38,310","38,260"
"03/01/2017","1395/12/11","37,800","37,800","37,850","37,840"
"05/01/2017","1396/02/11","37,710","37,660","37,730","37,670"
"06/01/2017","1396/03/11","37,350","37,340","37,350","37,340"
"07/01/2017","1396/04/10","37,720","37,720","37,910","37,890"
"08/01/2017","1396/05/10","38,140","38,140","38,210","38,190"
"11/01/2017","1396/08/10","40,550","40,520","40,620","40,580"
"14/01/2017","1395/10/25","39,810","39,480","39,850","39,510"
"15/01/2017","1395/10/26","39,470","39,160","39,470","39,440"
"16/01/2017","1395/10/27","39,400","39,090","39,410","39,140"
"17/01/2017","1395/10/28","39,080","38,340","39,460","38,340"
"18/01/2017","1395/10/29","38,670","38,130","38,670","38,200"
"19/01/2017","1395/10/30","38,420","38,120","38,420","38,240"
"21/01/2017","1395/11/02","38,270","37,870","38,370","38,080"
"22/01/2017","1395/11/03","38,050","37,890","38,350","38,330"
"23/01/2017","1395/11/04","38,290","38,280","38,590","38,500"
"24/01/2017","1395/11/05","38,450","38,450","38,850","38,540"
"25/01/2017","1395/11/06","38,560","38,490","38,640","38,600"
"26/01/2017","1395/11/07","38,650","38,550","38,650","38,580"
"28/01/2017","1395/11/09","38,660","38,570","38,730","38,590"
"29/01/2017","1395/11/10","38,600","38,430","38,630","38,510"
"30/01/2017","1395/11/11","38,530","38,210","38,530","38,230"
"31/01/2017","1395/11/12","38,220","38,130","38,250","38,210"
"01/02/2017","1395/10/13","38,260","38,260","38,810","38,790"
"02/02/2017","1395/11/14","38,250","38,160","38,250","38,240"
"03/02/2017","1395/12/12","37,830","37,830","37,830","37,830"
"05/02/2017","1396/02/12","37,660","37,620","37,680","37,620"
"07/02/2017","1396/04/11","37,870","37,840","37,880","37,840"
"08/02/2017","1396/05/11","38,200","38,190","38,210","38,210"
"09/02/2017","1396/06/11","38,750","38,750","38,820","38,820"
"10/02/2017","1396/07/10","39,120","39,120","39,160","39,160"
"11/02/2017","1396/08/11","40,570","40,490","40,570","40,540"
"12/02/2017","1396/09/11","41,450","41,440","41,550","41,550"
"13/02/2017","1395/11/25","38,220","38,140","38,230","38,140"
"14/02/2017","1395/11/26","38,130","38,060","38,140","38,080"
"15/02/2017","1395/11/27","38,140","38,140","38,250","38,150"
"16/02/2017","1395/11/28","38,140","38,100","38,150","38,110"
"18/02/2017","1395/11/30","38,100","38,000","38,110","38,020"
"19/02/2017","1395/12/01","38,010","37,920","38,130","37,930"
"20/02/2017","1395/12/02","37,920","37,890","37,920","37,900"
"21/02/2017","1395/12/03","37,910","37,860","38,430","37,870"
"22/02/2017","1395/12/04","38,680","37,780","38,680","37,800"
"23/02/2017","1395/12/05","37,790","37,780","37,810","37,800"
"25/02/2017","1395/12/07","37,810","37,770","37,820","37,780"
"26/02/2017","1395/12/08","37,790","37,790","37,810","37,810"
"27/02/2017","1395/12/09","37,830","37,780","38,200","37,790"
"28/02/2017","1395/12/10","37,780","37,720","37,790","37,790"
"01/03/2017","1395/10/14","38,800","38,800","39,190","39,140"
"04/03/2017","1396/01/14","37,510","37,490","37,730","37,690"
"05/03/2017","1396/02/13","37,630","37,620","37,650","37,650"
"06/03/2017","1396/03/13","37,330","37,320","37,330","37,320"
"07/03/2017","1396/04/12","37,820","37,780","37,820","37,790"
"08/03/2017","1396/05/12","38,220","38,220","38,260","38,260"
"09/03/2017","1396/06/12","38,830","38,830","38,900","38,900"
"10/03/2017","1396/07/11","39,170","39,170","39,300","39,300"
"12/03/2017","1396/09/12","41,500","41,480","41,680","41,640"
"13/03/2017","1395/12/23","37,500","37,430","37,510","37,500"
"14/03/2017","1395/12/24","37,490","37,460","37,980","37,630"
"15/03/2017","1395/12/25","37,650","37,650","37,970","37,950"
"16/03/2017","1395/12/26","37,920","37,540","37,920","37,570"
"18/03/2017","1395/12/28","37,590","37,460","37,590","37,480"
"21/03/2017","1396/01/01","37,520","37,450","37,520","37,480"
"23/03/2017","1396/01/03","37,510","37,480","37,510","37,480"
"25/03/2017","1396/01/05","37,580","37,550","37,670","37,670"
"26/03/2017","1396/01/06","37,650","37,540","37,680","37,540"
"27/03/2017","1396/01/07","37,570","37,330","37,640","37,640"
"28/03/2017","1396/01/08","38,550","37,630","38,550","37,660"
"29/03/2017","1396/01/09","37,630","37,500","37,630","37,520"
"30/03/2017","1396/01/10","37,480","37,390","37,480","37,400"
"01/04/2017","1395/10/15","39,200","38,790","39,200","39,000"
"02/04/2017","1395/11/16","38,260","38,260","38,440","38,430"
"03/04/2017","1395/12/14","37,840","37,810","37,850","37,810"
"04/04/2017","1396/01/15","37,700","37,530","37,700","37,530"
"05/04/2017","1396/02/14","37,660","37,660","37,700","37,700"
"06/04/2017","1396/03/14","37,330","37,330","37,330","37,330"
"07/04/2017","1396/04/13","37,840","37,800","37,860","37,800"
"09/04/2017","1396/06/13","38,910","38,790","38,930","38,790"
"10/04/2017","1396/07/12","39,240","39,240","39,370","39,370"
"11/04/2017","1396/08/13","40,550","40,500","40,550","40,540"
"12/04/2017","1396/09/13","41,660","41,660","41,920","41,860"
"13/04/2017","1396/01/24","37,620","37,590","37,620","37,590"
"15/04/2017","1396/01/26","37,570","37,570","37,610","37,600"
"16/04/2017","1396/01/27","37,590","37,550","37,590","37,550"
"17/04/2017","1396/01/28","37,560","37,540","37,570","37,550"
"18/04/2017","1396/01/29","37,540","37,500","37,540","37,500"
"19/04/2017","1396/01/30","37,490","37,490","37,510","37,490"
"20/04/2017","1396/01/31","37,500","37,470","37,500","37,480"
"22/04/2017","1396/02/02","37,490","37,480","37,500","37,490"
"23/04/2017","1396/02/03","37,500","37,500","37,530","37,530"
"24/04/2017","1396/02/04","37,540","37,530","37,540","37,530"
"26/04/2017","1396/02/06","37,550","37,550","37,620","37,600"
"27/04/2017","1396/02/07","37,610","37,610","37,620","37,620"
"29/04/2017","1396/02/09","37,640","37,640","37,730","37,730"
"30/04/2017","1396/02/10","37,740","37,730","37,820","37,730"
"01/05/2017","1395/10/16","39,050","38,940","39,080","39,030"
"02/05/2017","1395/11/17","38,440","38,440","38,700","38,520"
"03/05/2017","1395/12/15","37,800","37,730","37,800","37,740"
"04/05/2017","1396/01/16","37,490","37,490","37,650","37,650"
"07/05/2017","1396/04/14","37,820","37,790","37,880","37,880"
"09/05/2017","1396/06/14","38,780","38,760","38,820","38,820"
"10/05/2017","1396/07/13","39,380","39,380","39,480","39,480"
"11/05/2017","1396/08/14","40,520","40,510","40,700","40,660"
"12/05/2017","1396/09/14","41,980","41,950","42,140","42,020"
"13/05/2017","1396/02/23","37,600","37,570","37,610","37,590"
"14/05/2017","1396/02/24","37,580","37,560","37,600","37,560"
"15/05/2017","1396/02/25","37,580","37,540","37,580","37,540"
"16/05/2017","1396/02/26","37,550","37,540","37,580","37,550"
"17/05/2017","1396/02/27","37,590","37,550","37,720","37,710"
"18/05/2017","1396/02/28","37,720","37,670","37,730","37,670"
"20/05/2017","1396/02/30","37,690","37,410","37,690","37,410"
"21/05/2017","1396/02/31","37,380","37,330","37,400","37,400"
"22/05/2017","1396/03/01","37,330","37,320","37,390","37,350"
"23/05/2017","1396/03/02","37,450","37,450","37,580","37,530"
"24/05/2017","1396/03/03","37,520","37,480","37,560","37,480"
"25/05/2017","1396/03/04","37,470","37,430","37,470","37,430"
"27/05/2017","1396/03/06","37,420","37,420","37,460","37,430"
"28/05/2017","1396/03/07","37,420","37,370","37,450","37,370"
"29/05/2017","1396/03/08","37,380","37,380","37,430","37,380"
"30/05/2017","1396/03/09","37,370","37,350","37,380","37,360"
"31/05/2017","1396/03/10","37,380","37,330","37,580","37,340"
"02/06/2017","1395/11/18","38,540","38,470","38,560","38,470"
"03/06/2017","1395/12/16","37,730","37,610","37,730","37,610"
"04/06/2017","1396/01/17","37,630","37,610","37,650","37,610"
"05/06/2017","1396/02/16","37,710","37,620","37,750","37,630"
"06/06/2017","1396/03/16","37,320","37,290","37,320","37,300"
"07/06/2017","1396/04/15","37,890","37,880","37,920","37,880"
"08/06/2017","1396/05/15","38,250","38,200","38,250","38,210"
"09/06/2017","1396/06/15","38,830","38,830","38,960","38,940"
"11/06/2017","1396/08/15","40,700","40,690","40,740","40,720"
"13/06/2017","1396/03/23","37,310","37,270","37,310","37,270"
"14/06/2017","1396/03/24","37,280","37,270","37,310","37,300"
"15/06/2017","1396/03/25","37,320","37,300","37,320","37,310"
"17/06/2017","1396/03/27","37,300","37,270","37,340","37,320"
"18/06/2017","1396/03/28","37,320","37,320","37,500","37,500"
"19/06/2017","1396/03/29","37,480","37,440","37,610","37,500"
"20/06/2017","1396/03/30","37,510","37,450","37,520","37,450"
"21/06/2017","1396/03/31","37,420","37,370","37,420","37,420"
"22/06/2017","1396/04/01","37,460","37,440","37,480","37,440"
"24/06/2017","1396/04/03","37,450","37,450","37,580","37,570"
"25/06/2017","1396/04/04","37,580","37,540","37,590","37,540"
"27/06/2017","1396/04/06","37,500","37,500","37,540","37,540"
"28/06/2017","1396/04/07","37,560","37,560","37,650","37,590"
"29/06/2017","1396/04/08","37,640","37,640","37,680","37,680"
"01/07/2017","1395/10/18","39,090","39,010","39,110","39,040"
"02/07/2017","1395/11/19","38,480","38,300","38,480","38,360"
"03/07/2017","1395/12/17","37,600","37,460","37,600","37,460"
"05/07/2017","1396/02/17","37,620","37,580","37,620","37,590"
"06/07/2017","1396/03/17","37,310","37,300","37,390","37,380"
"08/07/2017","1396/05/16","38,200","38,150","38,200","38,150"
"09/07/2017","1396/06/16","38,950","38,950","39,040","39,040"
"10/07/2017","1396/07/15","39,540","39,530","39,710","39,710"
"11/07/2017","1396/08/16","40,730","40,690","40,770","40,700"
"12/07/2017","1396/09/16","41,960","41,930","42,000","41,950"
"13/07/2017","1396/04/22","37,890","37,850","37,890","37,850"
"15/07/2017","1396/04/24","37,810","37,800","37,830","37,820"
"16/07/2017","1396/04/25","37,810","37,790","37,830","37,800"
"17/07/2017","1396/04/26","37,810","37,770","37,810","37,790"
"18/07/2017","1396/04/27","37,780","37,780","37,790","37,780"
"19/07/2017","1396/04/28","37,770","37,770","37,770","37,770"
"20/07/2017","1396/04/29","37,820","37,820","37,820","37,820"
"22/07/2017","1396/04/31","37,850","37,760","37,850","37,760"
"23/07/2017","1396/05/01","37,750","37,740","37,750","37,750"
"24/07/2017","1396/05/02","37,740","37,710","37,740","37,720"
